image_idx,true_label,target_label,pred_label,success,l2_distance,best_c,time_seconds,confidence
37,8,7,7,True,2.4187434469917894,1.28125,21.541518926620483,0.0
38,8,4,4,True,2.145581264566809,1.28125,22.76706099510193,0.0
39,6,0,0,True,2.3873904417774816,1.28125,21.21581482887268,0.0
40,8,2,2,True,1.263589611648117,1.28125,22.955374717712402,0.0
41,2,8,8,True,2.2487181084806274,1.28125,22.39466142654419,0.0
42,4,2,2,True,2.8474898008410063,1.28125,21.317620038986206,0.0
43,7,2,2,True,2.5647039472373994,1.28125,22.480036973953247,0.0
44,9,5,5,True,2.106410337961561,1.28125,22.015923738479614,0.0
45,7,8,8,True,3.2933295833962695,1.28125,21.072152853012085,0.0
46,2,9,9,True,3.4776944150131803,1.28125,21.77615761756897,0.0
47,0,5,5,True,2.378732057905662,1.28125,22.59657120704651,0.0
48,7,4,4,True,2.694017181953403,1.28125,21.10890221595764,0.0
49,1,0,0,True,2.2080214178179904,1.28125,22.45808720588684,0.0
0,8,0,0,True,3.122282754198916,1.28125,21.89185357093811,0.0
1,7,4,4,True,3.897463751447556,1.28125,22.19045615196228,0.0
2,8,6,6,True,1.7175596103013002,1.28125,21.540075540542603,0.0
3,7,1,1,True,2.9840829117125094,1.28125,22.15362787246704,0.0
4,5,6,6,True,1.9884259184422572,1.28125,20.972801446914673,0.0
5,7,9,9,True,1.8659716362386956,1.28125,22.697960376739502,0.0
6,0,1,1,True,1.8387502996780287,1.28125,22.02115797996521,0.0
7,1,3,3,True,1.8539968977226302,1.28125,21.275986671447754,0.0
8,6,8,8,True,2.8553750665954656,1.28125,21.463513612747192,0.0
9,5,8,8,True,2.434585393743401,1.28125,22.280835151672363,0.0
10,4,9,9,True,2.1589789329585836,1.28125,20.934884071350098,0.0
11,1,4,4,True,1.908564928596856,1.28125,22.23731231689453,0.0
12,9,4,4,True,1.8296910938256963,1.28125,21.89974856376648,0.0
13,2,8,8,True,2.306135130298478,1.28125,22.242156505584717,0.0
14,2,7,7,True,1.956158654758522,1.28125,21.182104349136353,0.0
15,3,1,1,True,2.7018154257551776,1.28125,22.706662893295288,0.0
16,5,6,6,True,1.6895534595838475,1.28125,21.7864990234375,0.0
17,0,2,2,True,1.441914290548874,1.28125,23.02663564682007,0.0
18,0,4,4,True,3.0843317803753063,1.28125,21.419588088989258,0.0
19,2,1,1,True,2.5348013936630545,1.28125,21.34728765487671,0.0
20,8,5,5,True,1.6886013816646213,1.28125,21.717289686203003,0.0
21,3,6,6,True,3.6929660952860934,15.625,21.872353076934814,0.0
22,2,1,1,True,2.145574486190926,1.28125,20.531387329101562,0.0
23,4,2,2,True,2.1256503063782866,1.28125,22.876675605773926,0.0
24,0,7,7,True,2.5177267073651453,1.28125,21.911967515945435,0.0
25,1,0,0,True,3.1483296643288434,1.28125,21.548043251037598,0.0
26,8,5,5,True,1.6884429557637308,1.28125,22.260379314422607,0.0
27,8,0,0,True,2.753241016311973,1.28125,22.896902084350586,0.0
28,0,7,7,True,1.9325510623793654,1.28125,21.427077531814575,0.0
29,2,4,4,True,3.4572740027763835,1.28125,22.611535787582397,0.0
30,9,1,1,True,2.0662613296890497,1.28125,21.680043697357178,0.0
31,3,8,8,True,3.2484446985587927,1.28125,22.0330228805542,0.0
32,9,5,5,True,2.24481685001795,1.28125,22.476855754852295,0.0
33,6,4,4,True,1.936122219826737,1.28125,21.10019540786743,0.0
34,3,7,7,True,1.9470695924944124,1.28125,21.620835781097412,0.0
35,2,0,0,True,2.9734713305394487,15.625,23.997605800628662,0.0
36,1,7,7,True,2.4118753049385173,1.28125,22.313326835632324,0.0
37,5,3,3,True,2.371124518758868,1.28125,22.996517419815063,0.0
38,0,1,1,True,2.7668388849300807,1.28125,21.726902961730957,0.0
39,1,4,4,True,2.5124827597866415,1.28125,22.64983105659485,0.0
40,5,9,9,True,2.000852164874045,1.28125,22.027721643447876,0.0
41,4,6,6,True,2.619357083768381,1.28125,21.868944883346558,0.0
42,8,9,9,True,1.9915835792842178,1.28125,22.33197331428528,0.0
43,3,9,9,True,2.0642813879091237,1.28125,22.090932607650757,0.0
44,0,9,9,True,2.14933242192182,1.28125,23.074046850204468,0.0
45,5,7,7,True,2.085790736146634,1.28125,22.017614126205444,0.0
46,7,0,0,True,3.3116193356432957,15.625,22.948282957077026,0.0
47,2,8,8,True,2.676579310447338,1.28125,21.40574288368225,0.0
48,0,1,1,True,3.0441716648175294,1.28125,21.606927156448364,0.0
49,2,0,0,True,2.8919989542451394,15.625,21.997817754745483,0.0
0,0,7,7,True,2.743389333599146,1.28125,20.773862600326538,0.0
1,7,8,8,True,2.5438405313713854,1.28125,22.1205050945282,0.0
2,1,9,9,True,2.0468162935879874,1.28125,21.125332832336426,0.0
3,8,3,3,True,1.2557129960012423,0.1140625,22.68380069732666,0.0
4,1,7,,False,inf,1000000.0,21.254915714263916,0.0
5,6,7,,False,inf,1000000.0,21.547754287719727,0.0
6,4,7,7,True,1.4902876498197664,0.1140625,22.89498019218445,0.0
7,6,3,,False,inf,1000000.0,22.450852155685425,0.0
8,5,7,7,True,2.02765842707775,1.28125,21.065157413482666,0.0
9,6,8,8,True,2.4018133306713545,1.28125,21.54975199699402,0.0
10,4,2,2,True,2.8711990440938893,1.28125,22.195817470550537,0.0
11,2,5,5,True,2.466597185788737,1.28125,21.150044679641724,0.0
12,2,3,3,True,2.089470660695368,1.28125,21.42690634727478,0.0
13,7,8,8,True,2.9466002707387338,1.28125,22.80396842956543,0.0
14,5,2,2,True,2.428453334373342,1.28125,22.275556802749634,0.0
15,9,7,7,True,1.2076605973947134,0.1140625,21.627472400665283,0.0
16,0,6,6,True,3.7681486292073028,15.625,21.877052545547485,0.0
17,2,6,6,True,3.5519195847043123,1.28125,22.41571021080017,0.0
18,0,3,3,True,2.3187810808345364,1.28125,22.250470399856567,0.0
19,9,3,3,True,1.8301129088459969,1.28125,22.20612120628357,0.0
20,2,8,8,True,2.735385555449705,1.28125,20.928557872772217,0.0
21,6,7,7,True,3.40348003346513,1.28125,22.35320806503296,0.0
22,2,9,9,True,3.0634848120605374,1.28125,21.441277265548706,0.0
23,1,2,2,True,1.9724137865378824,1.28125,21.597533702850342,0.0
24,0,8,8,True,3.076600602564492,1.28125,21.416398286819458,0.0
25,7,1,1,True,2.111804608438866,1.28125,22.383639097213745,0.0
26,4,7,7,True,2.5214444725371963,1.28125,21.73881435394287,0.0
27,3,6,6,True,5.174560587190744,15.625,22.801172733306885,0.0
28,8,2,2,True,1.904222003736476,1.28125,22.839948892593384,0.0
29,6,7,7,True,3.9594314390524104,15.625,21.55882954597473,0.0
30,1,7,7,True,2.6177622605241506,1.28125,22.910181522369385,0.0
31,5,6,6,True,1.492750131678923,1.28125,22.274346351623535,0.0
32,6,1,1,True,2.6295667614931197,1.28125,20.938899278640747,0.0
33,7,6,,False,inf,1000000.0,22.64095687866211,0.0
34,9,3,3,True,2.001487655491037,1.28125,22.255172967910767,0.0
35,0,3,3,True,1.5846558451739743,0.1140625,21.543694734573364,0.0
36,2,5,5,True,2.563092791213785,1.28125,21.112186193466187,0.0
37,7,3,3,True,2.174164368158044,1.28125,22.33575963973999,0.0
38,0,8,8,True,1.7817362740636817,1.28125,21.15583562850952,0.0
39,0,8,8,True,0.8471768337522482,0.1140625,21.533868074417114,0.0
40,6,4,4,True,2.2396291565458104,1.28125,21.885050058364868,0.0
41,6,2,2,True,1.7015363650946465,1.28125,21.919777393341064,0.0
42,1,2,2,True,1.9786947457363933,1.28125,21.676743268966675,0.0
43,7,2,2,True,2.7491037468842117,1.28125,22.119048357009888,0.0
44,9,6,6,True,2.977375710405162,1.28125,21.078633308410645,0.0
45,7,3,3,True,1.5719823356975475,1.28125,22.974677085876465,0.0
46,7,0,0,True,1.9066185516786582,1.28125,21.731582403182983,0.0
47,2,4,4,True,2.2456003194419383,1.28125,21.44524621963501,0.0
48,8,5,5,True,2.180462224411366,1.28125,22.268134593963623,0.0
49,5,6,6,True,2.9894985138206276,1.28125,21.821451425552368,0.0
0,9,2,2,True,2.170056906274798,1.28125,20.727388858795166,0.0
1,1,8,8,True,1.8619783272552377,1.28125,22.32064652442932,0.0
2,9,4,4,True,1.1818933137940328,1.28125,22.356592893600464,0.0
3,2,9,9,True,2.405550570209947,1.28125,21.993598222732544,0.0
4,0,8,8,True,2.6749317909172134,1.28125,21.306423664093018,0.0
5,2,7,7,True,2.5283205010983902,1.28125,23.29963254928589,0.0
6,2,7,,False,inf,1000000.0,20.488524198532104,0.0
7,6,4,4,True,2.588909734479217,1.28125,22.564791440963745,0.0
8,6,3,3,True,2.1006644787153017,1.28125,20.84932518005371,0.0
9,0,5,5,True,2.1905442988921577,1.28125,22.153347969055176,0.0
10,1,6,6,True,3.296797331125632,15.625,21.727910041809082,0.0
11,7,2,2,True,2.653552132631515,1.28125,21.865849494934082,0.0
12,0,5,5,True,2.293383169335024,1.28125,21.112937211990356,0.0
13,6,3,3,True,2.2656140557386526,1.28125,22.030876398086548,0.0
14,9,0,0,True,3.8163805114440414,15.625,22.063090085983276,0.0
15,2,1,1,True,2.363728428928306,1.28125,21.0197913646698,0.0
16,6,0,0,True,1.952043035275135,1.28125,21.86129665374756,0.0
17,2,1,1,True,2.975743619160612,1.28125,21.366657495498657,0.0
18,2,5,5,True,2.2717556844702944,1.28125,21.85291838645935,0.0
19,3,2,2,True,1.8847925055766108,1.28125,22.144073009490967,0.0
20,1,5,,False,inf,1000000.0,21.527467250823975,0.0
21,2,5,5,True,2.3280117340185438,1.28125,22.460296392440796,0.0
22,7,0,0,True,3.452293054122574,1.28125,21.92341423034668,0.0
23,6,5,5,True,2.536734302920687,1.28125,21.259937286376953,0.0
24,9,2,2,True,2.540066470680654,1.28125,21.159100770950317,0.0
25,6,0,0,True,3.1923130572736205,1.28125,21.965076684951782,0.0
26,5,8,8,True,1.9827221572531408,1.28125,20.853210926055908,0.0
27,3,5,5,True,2.4797656406909634,1.28125,21.399232864379883,0.0
28,6,4,4,True,2.292493728745597,1.28125,21.57782530784607,0.0
29,7,0,0,True,2.1865943123701865,1.28125,22.590155601501465,0.0
30,9,1,1,True,2.100406825304829,1.28125,21.328529834747314,0.0
31,5,0,0,True,3.035735282504773,1.28125,21.928240060806274,0.0
32,1,2,2,True,2.8756875584311694,1.28125,21.5962176322937,0.0
33,9,4,4,True,1.763558858332139,1.28125,21.99630856513977,0.0
34,4,7,7,True,1.92063473014713,0.1140625,21.726819038391113,0.0
35,7,0,0,True,3.1557127240341223,1.28125,21.426710605621338,0.0
36,3,1,1,True,1.933634193074521,1.28125,22.407946586608887,0.0
37,9,0,0,True,2.6291801230624796,1.28125,22.345000505447388,0.0
38,7,2,2,True,3.065984184229321,1.28125,21.072421550750732,0.0
39,1,5,5,True,2.6332589062502363,1.28125,22.151052474975586,0.0
40,1,6,6,True,0.8043207240077361,1.28125,22.27848982810974,0.0
41,4,9,9,True,2.0684017937104504,1.28125,21.99468469619751,0.0
42,2,6,6,True,3.3308844789865524,15.625,20.97834873199463,0.0
43,6,4,4,True,2.1546135926382584,1.28125,22.5640389919281,0.0
44,2,7,7,True,2.7768505318418177,1.28125,21.13631534576416,0.0
45,5,1,1,True,2.0425497467818534,1.28125,22.901915788650513,0.0
46,6,4,4,True,2.5557988633786515,1.28125,21.566797494888306,0.0
47,5,8,8,True,3.1290996363165844,1.28125,22.758944272994995,0.0
48,1,5,5,True,2.0371125350152264,1.28125,22.143118143081665,0.0
49,7,1,1,True,2.285337783254225,1.28125,22.40183997154236,0.0
0,8,9,9,True,2.0914341659307287,1.28125,21.048223972320557,0.0
1,1,8,8,True,0.8690315092364116,0.1140625,22.096125602722168,0.0
2,8,1,1,True,2.2234408798781846,1.28125,21.64008855819702,0.0
3,7,5,5,True,2.153296839441223,1.28125,20.978769063949585,0.0
4,0,6,6,True,6.023681319035792,212.5,21.8558292388916,0.0
5,5,4,,False,inf,1000000.0,23.00554347038269,0.0
6,4,5,5,True,2.352874288589961,1.28125,21.411234855651855,0.0
7,1,7,7,True,1.5805513972246517,1.28125,21.926909685134888,0.0
8,1,7,7,True,1.840257019149812,1.28125,22.173346757888794,0.0
9,5,9,9,True,2.074845788579652,1.28125,21.585135221481323,0.0
10,5,4,4,True,2.1878371932498726,1.28125,21.741465091705322,0.0
11,5,6,,False,inf,1000000.0,22.101258754730225,0.0
12,4,8,8,True,3.0984707659822264,1.28125,20.392067432403564,0.0
13,3,5,5,True,1.0729473010877841,0.1140625,22.809539556503296,0.0
14,2,4,4,True,4.197668227550146,1.28125,21.39840054512024,0.0
15,7,1,,False,inf,1000000.0,21.05344796180725,0.0
16,0,1,1,True,3.0248638406170385,1.28125,21.793882131576538,0.0
17,3,2,2,True,3.1341988024339984,1.28125,22.032214879989624,0.0
18,5,8,8,True,3.637846578230809,1.28125,21.660008430480957,0.0
19,1,9,9,True,1.633637799216874,1.28125,22.06290555000305,0.0
20,2,3,3,True,1.0551528469207625,0.1140625,22.06243658065796,0.0
21,0,7,7,True,2.1677326245637167,1.28125,21.57034206390381,0.0
22,8,1,,False,inf,1000000.0,22.218034029006958,0.0
23,1,6,6,True,3.1141428215972473,15.625,21.795716285705566,0.0
24,3,8,8,True,3.443187655247394,1.28125,22.662663459777832,0.0
25,0,2,2,True,2.0562673086811882,1.28125,22.6344153881073,0.0
26,6,3,3,True,2.6967191259926624,1.28125,21.8951096534729,0.0
27,2,9,9,True,3.1911477552710843,1.28125,21.887392282485962,0.0
28,8,6,6,True,2.7512355109755737,1.28125,22.229737043380737,0.0
29,1,2,2,True,2.7218722250362575,1.28125,23.499459981918335,0.0
30,2,7,7,True,2.0337731755957815,1.28125,21.048290491104126,0.0
31,5,0,0,True,3.757043200636665,1.28125,22.255064964294434,0.0
32,0,6,6,True,3.522506692418387,1.28125,21.097054958343506,0.0
33,0,3,3,True,2.5766558535975306,1.28125,23.325701475143433,0.0
34,0,2,2,True,1.523465356816626,1.28125,23.052473068237305,0.0
35,9,8,,False,inf,1000000.0,22.45293140411377,0.0
36,9,6,6,True,2.74050695323845,1.28125,22.57833456993103,0.0
37,4,7,7,True,0.7156577556726361,0.1140625,24.265198945999146,0.0
38,5,0,0,True,2.9753296869785406,1.28125,27.40689969062805,0.0
39,4,7,7,True,2.9463843866643558,1.28125,27.798060417175293,0.0
40,9,0,0,True,2.7690840818810205,1.28125,26.275205850601196,0.0
41,1,3,3,True,1.576473315980107,0.1140625,25.644119024276733,0.0
42,8,6,6,True,3.238430116404467,15.625,23.796624422073364,0.0
43,4,2,2,True,2.790525592259402,15.625,23.454694271087646,0.0
44,6,1,,False,inf,1000000.0,22.107248544692993,0.0
45,3,2,2,True,3.8059185315953132,1.28125,22.60442590713501,0.0
46,3,5,5,True,1.2263269866512303,0.1140625,21.861379623413086,0.0
47,2,0,0,True,5.268397113752281,212.5,23.46475839614868,0.0
48,6,1,1,True,1.532672299380666,1.28125,21.16619610786438,0.0
49,4,0,0,True,2.0966612660025628,1.28125,22.75161123275757,0.0
